date,MKPRU
16-Aug-2010,0.0769
18-Aug-2010,0.0688
19-Aug-2010,0.0667
20-Aug-2010,0.07
21-Aug-2010,0.0664
22-Aug-2010,0.066
23-Aug-2010,0.07
24-Aug-2010,0.0665
25-Aug-2010,0.0665
26-Aug-2010,0.07
27-Aug-2010,0.065
28-Aug-2010,0.0648
29-Aug-2010,0.06
30-Aug-2010,0.065
31-Aug-2010,0.0649
01-Sep-2010,0.06
02-Sep-2010,0.0634
03-Sep-2010,0.0613
04-Sep-2010,0.06
05-Sep-2010,0.064
06-Sep-2010,0.0618
07-Sep-2010,0.06
08-Sep-2010,0.0624
09-Sep-2010,0.062
10-Sep-2010,0.06
11-Sep-2010,0.065
12-Sep-2010,0.062
13-Sep-2010,0.06
14-Sep-2010,0.175
15-Sep-2010,0.0619
16-Sep-2010,0.15
17-Sep-2010,0.0609
18-Sep-2010,0.0626
19-Sep-2010,0.06
20-Sep-2010,0.0633
21-Sep-2010,0.0628
22-Sep-2010,0.06
23-Sep-2010,0.0628
24-Sep-2010,0.0624
25-Sep-2010,0.06
26-Sep-2010,0.0622
27-Sep-2010,0.0627
28-Sep-2010,0.06
29-Sep-2010,0.0619
30-Sep-2010,0.062
01-Oct-2010,0.06
02-Oct-2010,0.0614
03-Oct-2010,0.062
04-Oct-2010,0.06
05-Oct-2010,0.0633
06-Oct-2010,0.0638
07-Oct-2010,0.06
08-Oct-2010,0.12
09-Oct-2010,0.12
10-Oct-2010,0.12
11-Oct-2010,0.099
12-Oct-2010,0.095
13-Oct-2010,0.1
14-Oct-2010,0.119
15-Oct-2010,0.109
16-Oct-2010,0.12
17-Oct-2010,0.103
18-Oct-2010,0.1024
19-Oct-2010,0.1
20-Oct-2010,0.109
21-Oct-2010,0.107
22-Oct-2010,0.11
23-Oct-2010,0.19
24-Oct-2010,0.15
25-Oct-2010,0.18
26-Oct-2010,0.19
27-Oct-2010,0.19
28-Oct-2010,0.19
29-Oct-2010,0.1919
30-Oct-2010,0.199
31-Oct-2010,0.19
01-Nov-2010,0.1955
02-Nov-2010,0.275
03-Nov-2010,0.21
04-Nov-2010,0.2399
05-Nov-2010,0.29
06-Nov-2010,0.25
07-Nov-2010,0.37
08-Nov-2010,0.3368
09-Nov-2010,0.36
10-Nov-2010,0.24
11-Nov-2010,0.251
12-Nov-2010,0.24
13-Nov-2010,0.299
14-Nov-2010,0.2828
15-Nov-2010,0.3
16-Nov-2010,0.28
17-Nov-2010,0.29
18-Nov-2010,0.28
19-Nov-2010,0.289
20-Nov-2010,0.29
21-Nov-2010,0.29
22-Nov-2010,0.2879
23-Nov-2010,0.283
24-Nov-2010,0.29
25-Nov-2010,0.289
26-Nov-2010,0.2844
27-Nov-2010,0.29
28-Nov-2010,0.279
29-Nov-2010,0.275
30-Nov-2010,0.28
01-Dec-2010,0.25
02-Dec-2010,0.2553
03-Dec-2010,0.25
04-Dec-2010,0.235
05-Dec-2010,0.225
06-Dec-2010,0.23
07-Dec-2010,0.2477
08-Dec-2010,0.2388
09-Dec-2010,0.25
10-Dec-2010,0.2275
11-Dec-2010,0.228
12-Dec-2010,0.23
13-Dec-2010,0.23
14-Dec-2010,0.2468
15-Dec-2010,0.23
16-Dec-2010,0.255
17-Dec-2010,0.249
18-Dec-2010,0.25
19-Dec-2010,0.275
20-Dec-2010,0.2691
21-Dec-2010,0.27
22-Dec-2010,0.25
23-Dec-2010,0.25
24-Dec-2010,0.25
25-Dec-2010,0.27
26-Dec-2010,0.265
27-Dec-2010,0.27
28-Dec-2010,0.301
29-Dec-2010,0.3
30-Dec-2010,0.3
31-Dec-2010,0.3
01-Jan-2011,0.3
02-Jan-2011,0.3
03-Jan-2011,0.2999
04-Jan-2011,0.299
05-Jan-2011,0.3
06-Jan-2011,0.322
07-Jan-2011,0.3229
08-Jan-2011,0.32
09-Jan-2011,0.329
10-Jan-2011,0.329
11-Jan-2011,0.33
12-Jan-2011,0.405
13-Jan-2011,0.45
14-Jan-2011,0.42
15-Jan-2011,0.4
16-Jan-2011,0.4
17-Jan-2011,0.4
18-Jan-2011,0.3401
19-Jan-2011,0.3675
20-Jan-2011,0.35
21-Jan-2011,0.4299
22-Jan-2011,0.4443
23-Jan-2011,0.43
24-Jan-2011,0.425
25-Jan-2011,0.425
26-Jan-2011,0.43
27-Jan-2011,0.45
28-Jan-2011,0.446
29-Jan-2011,0.45
30-Jan-2011,0.5
31-Jan-2011,0.95
01-Feb-2011,0.61
02-Feb-2011,0.75
03-Feb-2011,0.88
04-Feb-2011,0.78
05-Feb-2011,0.92
06-Feb-2011,0.9058
07-Feb-2011,0.92
08-Feb-2011,0.935
09-Feb-2011,1.1
10-Feb-2011,0.97
11-Feb-2011,1.0899
12-Feb-2011,1.08
13-Feb-2011,1.09
14-Feb-2011,1.085
15-Feb-2011,1.0502
16-Feb-2011,1.08
17-Feb-2011,1.0502
18-Feb-2011,1.02
19-Feb-2011,1.04
20-Feb-2011,0.8796
21-Feb-2011,0.8695
22-Feb-2011,0.88
23-Feb-2011,0.9499
24-Feb-2011,1
25-Feb-2011,0.96
26-Feb-2011,0.96
27-Feb-2011,0.9492
28-Feb-2011,0.96
01-Mar-2011,0.9498
02-Mar-2011,0.94
03-Mar-2011,0.95
04-Mar-2011,0.9189
05-Mar-2011,0.9104
06-Mar-2011,0.92
07-Mar-2011,0.9072
08-Mar-2011,0.8838
09-Mar-2011,0.9
10-Mar-2011,0.9329
11-Mar-2011,0.9197
12-Mar-2011,0.93
13-Mar-2011,0.9
14-Mar-2011,0.8999
15-Mar-2011,0.9
16-Mar-2011,0.88
17-Mar-2011,0.8506
18-Mar-2011,0.87
19-Mar-2011,0.79
20-Mar-2011,0.7883
21-Mar-2011,0.79
22-Mar-2011,0.85
23-Mar-2011,0.9
24-Mar-2011,0.86
25-Mar-2011,0.905
26-Mar-2011,0.8958
27-Mar-2011,0.9
28-Mar-2011,0.8
29-Mar-2011,0.795
30-Mar-2011,0.8
31-Mar-2011,0.8
01-Apr-2011,0.797
02-Apr-2011,0.8
03-Apr-2011,0.79
04-Apr-2011,0.71
05-Apr-2011,0.77
06-Apr-2011,0.7677
07-Apr-2011,0.799
08-Apr-2011,0.78
09-Apr-2011,0.7589
10-Apr-2011,0.781
11-Apr-2011,0.76
12-Apr-2011,1
13-Apr-2011,0.94
14-Apr-2011,0.99
15-Apr-2011,1.095
16-Apr-2011,1.085
17-Apr-2011,1.09
18-Apr-2011,1.19
19-Apr-2011,1.1979
20-Apr-2011,1.19
21-Apr-2011,1.332
22-Apr-2011,1.549
23-Apr-2011,1.38
24-Apr-2011,1.701
25-Apr-2011,1.73
26-Apr-2011,1.71
27-Apr-2011,2.65
28-Apr-2011,2.7
29-Apr-2011,2.66
30-Apr-2011,4.09
01-May-2011,3.495
02-May-2011,3.95
03-May-2011,3.58
04-May-2011,3.5
05-May-2011,3.56
06-May-2011,3.7
07-May-2011,3.9
08-May-2011,3.75
09-May-2011,5.2
10-May-2011,6.065
11-May-2011,5.41
12-May-2011,8.45
13-May-2011,8.9
14-May-2011,8.56
15-May-2011,8.5
16-May-2011,8.389
17-May-2011,8.47
18-May-2011,7.34
19-May-2011,7.1
20-May-2011,7.28
21-May-2011,6.61
22-May-2011,7.45
23-May-2011,6.81
24-May-2011,7.51
25-May-2011,9.33
26-May-2011,7.95
27-May-2011,8.735
28-May-2011,8.4992
29-May-2011,8.68
30-May-2011,9.4998
31-May-2011,9.391
01-Jun-2011,9.47
02-Jun-2011,14.3
03-Jun-2011,17.41
04-Jun-2011,15.05
05-Jun-2011,19.23
06-Jun-2011,19.06
07-Jun-2011,19.19
08-Jun-2011,31.5
09-Jun-2011,35
10-Jun-2011,32.34
11-Jun-2011,24.99
12-Jun-2011,24.5
13-Jun-2011,24.87
14-Jun-2011,20
15-Jun-2011,19.96
16-Jun-2011,19.99
17-Jun-2011,17.2
18-Jun-2011,18.8766
19-Jun-2011,17.6
20-Jun-2011,15.5
21-Jun-2011,15.05
22-Jun-2011,15.39
23-Jun-2011,16.7501
24-Jun-2011,17.6
25-Jun-2011,16.95
26-Jun-2011,18
27-Jun-2011,17.52
28-Jun-2011,17.89
29-Jun-2011,17.5
30-Jun-2011,17
01-Jul-2011,17.38
02-Jul-2011,15.7
03-Jul-2011,15.85
04-Jul-2011,15.74
05-Jul-2011,16.5
06-Jul-2011,16.25
07-Jul-2011,16.44
08-Jul-2011,15
09-Jul-2011,15.68
10-Jul-2011,15.16
11-Jul-2011,14.6399
12-Jul-2011,14.15
13-Jul-2011,14.52
14-Jul-2011,14.3
15-Jul-2011,14.1
16-Jul-2011,14.25
17-Jul-2011,13.6901
18-Jul-2011,14.7
19-Jul-2011,13.93
20-Jul-2011,13.9389
21-Jul-2011,13.9389
22-Jul-2011,13.94
23-Jul-2011,13.98
24-Jul-2011,14.7399
25-Jul-2011,14.16
26-Jul-2011,14.13
27-Jul-2011,14
28-Jul-2011,14.1
29-Jul-2011,13.8
30-Jul-2011,14.8999
31-Jul-2011,14.06
01-Aug-2011,13.45
02-Aug-2011,13.1
03-Aug-2011,13.37
04-Aug-2011,11.55
05-Aug-2011,11
06-Aug-2011,11.42
07-Aug-2011,8.89
08-Aug-2011,12.1
09-Aug-2011,9.66
10-Aug-2011,10.4959
11-Aug-2011,9.8952
12-Aug-2011,10.35
13-Aug-2011,11.24
14-Aug-2011,11.89
15-Aug-2011,11.4
16-Aug-2011,11.3
17-Aug-2011,11.67
18-Aug-2011,11.39
19-Aug-2011,11.798
20-Aug-2011,11.59
21-Aug-2011,11.75
22-Aug-2011,11.49
23-Aug-2011,11.4
24-Aug-2011,11.47
25-Aug-2011,10.3
26-Aug-2011,9.11
27-Aug-2011,10.01
28-Aug-2011,9.4811
29-Aug-2011,9.1503
30-Aug-2011,9.4
31-Aug-2011,8.4493
01-Sep-2011,8.4989
02-Sep-2011,8.46
03-Sep-2011,8.594
04-Sep-2011,8.467
05-Sep-2011,8.56
06-Sep-2011,7.5992
07-Sep-2011,7.3151
08-Sep-2011,7.53
09-Sep-2011,6.2089
10-Sep-2011,7.4
11-Sep-2011,6.49
12-Sep-2011,6.25
13-Sep-2011,5.99
14-Sep-2011,6.19
15-Sep-2011,5.23
16-Sep-2011,5.022
17-Sep-2011,5.18
18-Sep-2011,5.6
19-Sep-2011,6.795
20-Sep-2011,5.89
21-Sep-2011,5.83
22-Sep-2011,5.7065
23-Sep-2011,5.8
24-Sep-2011,5.5
25-Sep-2011,5.4601
26-Sep-2011,5.49
27-Sep-2011,4.989
28-Sep-2011,4.809
29-Sep-2011,4.95
30-Sep-2011,5.3
01-Oct-2011,5.16
02-Oct-2011,5.27
03-Oct-2011,5.03
04-Oct-2011,5.025
05-Oct-2011,5.03
06-Oct-2011,4.85
07-Oct-2011,4.594
08-Oct-2011,4.79
09-Oct-2011,4.2594
10-Oct-2011,4.14
11-Oct-2011,4.23
12-Oct-2011,4.45
13-Oct-2011,4.1146
14-Oct-2011,4.37
15-Oct-2011,3.9009
16-Oct-2011,3.76
17-Oct-2011,3.87
18-Oct-2011,2.65
19-Oct-2011,2.42
20-Oct-2011,2.59
21-Oct-2011,3.3
22-Oct-2011,3.36
23-Oct-2011,3.31
24-Oct-2011,3.04
25-Oct-2011,2.876
26-Oct-2011,3
27-Oct-2011,3.255
28-Oct-2011,3.8272
29-Oct-2011,3.39
30-Oct-2011,3.388
31-Oct-2011,3.35
01-Nov-2011,3.38
02-Nov-2011,3.299
03-Nov-2011,3.2187
04-Nov-2011,3.28
05-Nov-2011,3.05
06-Nov-2011,3.0289
07-Nov-2011,3.04
08-Nov-2011,3.114
09-Nov-2011,3
10-Nov-2011,3.09
11-Nov-2011,3.11
12-Nov-2011,3.099
13-Nov-2011,3.11
14-Nov-2011,2.69
15-Nov-2011,2.6
16-Nov-2011,2.67
17-Nov-2011,2.39
18-Nov-2011,2.3
19-Nov-2011,2.37
20-Nov-2011,2.29
21-Nov-2011,2.35
22-Nov-2011,2.3
23-Nov-2011,2.46
24-Nov-2011,2.56
25-Nov-2011,2.48
26-Nov-2011,2.4965
27-Nov-2011,2.539
28-Nov-2011,2.51
29-Nov-2011,2.959
30-Nov-2011,3.14
01-Dec-2011,3
02-Dec-2011,3.13
03-Dec-2011,2.99
04-Dec-2011,3.1
05-Dec-2011,3.05
06-Dec-2011,3.082
07-Dec-2011,3.06
08-Dec-2011,3.039
09-Dec-2011,3.04
10-Dec-2011,3.04
11-Dec-2011,3.3424
12-Dec-2011,3.3
13-Dec-2011,3.33
14-Dec-2011,3.1933
15-Dec-2011,3.23
16-Dec-2011,3.2
17-Dec-2011,3.25
18-Dec-2011,3.7004
19-Dec-2011,3.36
20-Dec-2011,4.11
21-Dec-2011,3.992
22-Dec-2011,4.08
23-Dec-2011,3.9499
24-Dec-2011,4.3897
25-Dec-2011,4.06
26-Dec-2011,4.06
27-Dec-2011,4.1889
28-Dec-2011,4.09
29-Dec-2011,4.3
30-Dec-2011,4.995
31-Dec-2011,4.47
01-Jan-2012,5.4999
02-Jan-2012,5.29
03-Jan-2012,5.45
04-Jan-2012,6.399
05-Jan-2012,7.22
06-Jan-2012,6.6
07-Jan-2012,7.2
08-Jan-2012,7.2
09-Jan-2012,7.2
10-Jan-2012,7.138
11-Jan-2012,6.997
12-Jan-2012,7.1
13-Jan-2012,6.75
14-Jan-2012,6.99
15-Jan-2012,6.81
16-Jan-2012,6.98
17-Jan-2012,6.95
18-Jan-2012,6.97
19-Jan-2012,6.58
20-Jan-2012,6.55
21-Jan-2012,6.57
22-Jan-2012,6.4549
23-Jan-2012,6.515
24-Jan-2012,6.47
25-Jan-2012,6.2
26-Jan-2012,5.689
27-Jan-2012,6.08
28-Jan-2012,5.76
29-Jan-2012,5.6
30-Jan-2012,5.72
31-Jan-2012,5.638
01-Feb-2012,6.2
02-Feb-2012,5.77
03-Feb-2012,6
04-Feb-2012,5.9625
05-Feb-2012,5.99
06-Feb-2012,5.71
07-Feb-2012,5.8494
08-Feb-2012,5.74
09-Feb-2012,5.9252
10-Feb-2012,6
11-Feb-2012,5.94
12-Feb-2012,5.72
13-Feb-2012,5.6
14-Feb-2012,5.69
15-Feb-2012,4.7337
16-Feb-2012,4.77
17-Feb-2012,4.74
18-Feb-2012,4.3333
19-Feb-2012,4.52
20-Feb-2012,4.38
21-Feb-2012,4.54
22-Feb-2012,4.9248
23-Feb-2012,4.63
24-Feb-2012,5.07
25-Feb-2012,5.0007
26-Feb-2012,5.05
27-Feb-2012,5
28-Feb-2012,4.9
29-Feb-2012,4.98
01-Mar-2012,4.9889
02-Mar-2012,4.78
03-Mar-2012,4.94
04-Mar-2012,5.04
05-Mar-2012,5.05
06-Mar-2012,5.04
07-Mar-2012,5
08-Mar-2012,4.9499
09-Mar-2012,4.99
10-Mar-2012,4.99
11-Mar-2012,4.9592
12-Mar-2012,4.98
13-Mar-2012,5.4444
14-Mar-2012,5.45
15-Mar-2012,5.45
16-Mar-2012,5.3998
17-Mar-2012,5.38
18-Mar-2012,5.4
19-Mar-2012,4.98
20-Mar-2012,4.87
21-Mar-2012,4.95
22-Mar-2012,4.83
23-Mar-2012,4.749
24-Mar-2012,4.81
25-Mar-2012,4.7379
26-Mar-2012,4.74
27-Mar-2012,4.74
28-Mar-2012,4.8609
29-Mar-2012,4.83
30-Mar-2012,4.85
31-Mar-2012,4.929
01-Apr-2012,5.08
02-Apr-2012,4.97
03-Apr-2012,4.97
04-Apr-2012,4.9449
05-Apr-2012,4.96
06-Apr-2012,4.98
07-Apr-2012,4.8
08-Apr-2012,4.94
09-Apr-2012,4.9
10-Apr-2012,4.8941
11-Apr-2012,4.9
12-Apr-2012,4.9446
13-Apr-2012,5.03
14-Apr-2012,4.97
15-Apr-2012,4.98
16-Apr-2012,5.0221
17-Apr-2012,4.99
18-Apr-2012,5.19
19-Apr-2012,5.17
20-Apr-2012,5.19
21-Apr-2012,5.3287
22-Apr-2012,5.218
23-Apr-2012,5.3
24-Apr-2012,5.16
25-Apr-2012,5.18
26-Apr-2012,5.16
27-Apr-2012,5.1176
28-Apr-2012,5.0184
29-Apr-2012,5.09
30-Apr-2012,5
01-May-2012,5.1789
02-May-2012,5.04
03-May-2012,5.15
04-May-2012,5.1495
05-May-2012,5.15
06-May-2012,5.0947
07-May-2012,5.1
08-May-2012,5.1
09-May-2012,5.125
10-May-2012,5.0319
11-May-2012,5.1
12-May-2012,4.9989
13-May-2012,5.036
14-May-2012,5.01
15-May-2012,5.09
16-May-2012,5.1345
17-May-2012,5.1
18-May-2012,5.1429
19-May-2012,5.15
20-May-2012,5.14
21-May-2012,5.12
22-May-2012,5.16
23-May-2012,5.13
24-May-2012,5.15
25-May-2012,5.149
26-May-2012,5.15
27-May-2012,5.16
28-May-2012,5.1589
29-May-2012,5.16
30-May-2012,5.19
31-May-2012,5.27
01-Jun-2012,5.21
02-Jun-2012,5.2647
03-Jun-2012,5.2785
04-Jun-2012,5.27
05-Jun-2012,5.47
06-Jun-2012,5.529
07-Jun-2012,5.48
08-Jun-2012,5.7
09-Jun-2012,5.62
10-Jun-2012,5.68
11-Jun-2012,5.7
12-Jun-2012,5.96
13-Jun-2012,5.76
14-Jun-2012,6.165
15-Jun-2012,6.599
16-Jun-2012,6.27
17-Jun-2012,6.4668
18-Jun-2012,6.5329
19-Jun-2012,6.48
20-Jun-2012,6.8
21-Jun-2012,6.7996
22-Jun-2012,6.8
23-Jun-2012,6.5915
24-Jun-2012,6.45
25-Jun-2012,6.56
26-Jun-2012,6.5556
27-Jun-2012,6.669
28-Jun-2012,6.58
29-Jun-2012,6.693
30-Jun-2012,6.694
01-Jul-2012,6.69
02-Jul-2012,6.765
03-Jul-2012,6.55
04-Jul-2012,6.71
05-Jul-2012,6.7345
06-Jul-2012,6.75
07-Jul-2012,6.74
08-Jul-2012,6.896
09-Jul-2012,7.239
10-Jul-2012,6.98
11-Jul-2012,7.32
12-Jul-2012,7.9
13-Jul-2012,7.46
14-Jul-2012,7.6488
15-Jul-2012,8.2899
16-Jul-2012,7.8
17-Jul-2012,9.399
18-Jul-2012,9.2749
19-Jul-2012,9.37
20-Jul-2012,9.7
21-Jul-2012,9
22-Jul-2012,9.53
23-Jul-2012,8.96
24-Jul-2012,8.77
25-Jul-2012,8.91
26-Jul-2012,8.95
27-Jul-2012,8.93
28-Jul-2012,8.95
29-Jul-2012,9.15
30-Jul-2012,9.44
31-Jul-2012,9.22
01-Aug-2012,9.8
02-Aug-2012,11.1188
03-Aug-2012,10.12
04-Aug-2012,11.1869
05-Aug-2012,11.2911
06-Aug-2012,11.21
07-Aug-2012,11.15
08-Aug-2012,12
09-Aug-2012,11.35
10-Aug-2012,11.5979
11-Aug-2012,11.765
12-Aug-2012,11.64
13-Aug-2012,12.1789
14-Aug-2012,12.67
15-Aug-2012,12.3
16-Aug-2012,15.4
17-Aug-2012,15.2601
18-Aug-2012,15.37
19-Aug-2012,10.5
20-Aug-2012,10.3
21-Aug-2012,10.45
22-Aug-2012,10.25
23-Aug-2012,10.25
24-Aug-2012,10.25
25-Aug-2012,10.6191
26-Aug-2012,12.15
27-Aug-2012,10.99
28-Aug-2012,11.21
29-Aug-2012,10.937
30-Aug-2012,11.14
31-Aug-2012,10.42
01-Sep-2012,10.19
02-Sep-2012,10.36
03-Sep-2012,10.5934
04-Sep-2012,10.5789
05-Sep-2012,10.59
06-Sep-2012,11.29
07-Sep-2012,11.21
08-Sep-2012,11.27
09-Sep-2012,11.127
10-Sep-2012,11.194
11-Sep-2012,11.14
12-Sep-2012,11.399
13-Sep-2012,11.75
14-Sep-2012,11.48
15-Sep-2012,11.99
16-Sep-2012,11.9625
17-Sep-2012,11.98
18-Sep-2012,12.61
19-Sep-2012,12.6867
20-Sep-2012,12.63
21-Sep-2012,12.4433
22-Sep-2012,12.2749
23-Sep-2012,12.4
24-Sep-2012,12.2291
25-Sep-2012,12.28
26-Sep-2012,12.24
27-Sep-2012,12.444
28-Sep-2012,12.49
29-Sep-2012,12.46
30-Sep-2012,12.481
01-Oct-2012,12.88
02-Oct-2012,12.58
03-Oct-2012,13.0899
04-Oct-2012,12.99
05-Oct-2012,13.07
06-Oct-2012,12.7369
07-Oct-2012,12.08
08-Oct-2012,12.58
09-Oct-2012,12.15
10-Oct-2012,12.19
11-Oct-2012,12.16
12-Oct-2012,12.137
13-Oct-2012,12
14-Oct-2012,12.1
15-Oct-2012,11.99
16-Oct-2012,11.99
17-Oct-2012,11.99
18-Oct-2012,11.967
19-Oct-2012,11.85
20-Oct-2012,11.94
21-Oct-2012,11.81
22-Oct-2012,12
23-Oct-2012,11.86
24-Oct-2012,11.71
25-Oct-2012,11.0999
26-Oct-2012,11.56
27-Oct-2012,10.61
28-Oct-2012,10.95
29-Oct-2012,10.69
30-Oct-2012,11.14
31-Oct-2012,11.279
01-Nov-2012,11.17
02-Nov-2012,10.601
03-Nov-2012,10.68
04-Nov-2012,10.62
05-Nov-2012,10.89
06-Nov-2012,11.216
07-Nov-2012,10.97
08-Nov-2012,11.07
09-Nov-2012,10.959
10-Nov-2012,11.04
11-Nov-2012,11.18
12-Nov-2012,11.129
13-Nov-2012,11.17
14-Nov-2012,11.114
15-Nov-2012,11.8
16-Nov-2012,11.28
17-Nov-2012,11.832
18-Nov-2012,11.8
19-Nov-2012,11.82
20-Nov-2012,11.784
21-Nov-2012,12.28
22-Nov-2012,11.9
23-Nov-2012,12.4108
24-Nov-2012,12.6
25-Nov-2012,12.46
26-Nov-2012,12.53
27-Nov-2012,12.4071
28-Nov-2012,12.5
29-Nov-2012,12.65
30-Nov-2012,12.6878
01-Dec-2012,12.66
02-Dec-2012,12.679
03-Dec-2012,12.9668
04-Dec-2012,12.75
05-Dec-2012,13.6888
06-Dec-2012,13.68
07-Dec-2012,13.69
08-Dec-2012,13.53
09-Dec-2012,13.55
10-Dec-2012,13.53
11-Dec-2012,13.64
12-Dec-2012,13.7999
13-Dec-2012,13.8
14-Dec-2012,13.7722
15-Dec-2012,13.6655
16-Dec-2012,13.75
17-Dec-2012,13.399
18-Dec-2012,13.399
19-Dec-2012,13.4
20-Dec-2012,13.6475
21-Dec-2012,13.59
22-Dec-2012,13.63
23-Dec-2012,13.45
24-Dec-2012,13.45
25-Dec-2012,13.45
26-Dec-2012,13.47
27-Dec-2012,13.6499
28-Dec-2012,13.51
29-Dec-2012,13.57
30-Dec-2012,13.59
31-Dec-2012,13.57
01-Jan-2013,13.4
02-Jan-2013,13.464
03-Jan-2013,13.42
04-Jan-2013,13.548
05-Jan-2013,13.53
06-Jan-2013,13.54
07-Jan-2013,13.83
08-Jan-2013,13.88
09-Jan-2013,13.84
10-Jan-2013,14.3
11-Jan-2013,14.35
12-Jan-2013,14.31
13-Jan-2013,14.3
14-Jan-2013,14.479
15-Jan-2013,14.34
16-Jan-2013,15.39
17-Jan-2013,15.985
18-Jan-2013,15.53
19-Jan-2013,15.89
20-Jan-2013,16.98
21-Jan-2013,16.15
22-Jan-2013,17.5889
23-Jan-2013,19.19
24-Jan-2013,17.97
25-Jan-2013,17.6193
26-Jan-2013,18
27-Jan-2013,17.71
28-Jan-2013,19.8
29-Jan-2013,19.7
30-Jan-2013,19.78
31-Jan-2013,21.3
01-Feb-2013,21.1
02-Feb-2013,21.25
03-Feb-2013,21.05
04-Feb-2013,20.79
05-Feb-2013,20.99
06-Feb-2013,22.15
07-Feb-2013,22.15
08-Feb-2013,22.15
09-Feb-2013,23.6146
10-Feb-2013,24.1955
11-Feb-2013,23.97
12-Feb-2013,26.1
13-Feb-2013,26.5309
14-Feb-2013,24.3
15-Feb-2013,27.0701
16-Feb-2013,25.6083
17-Feb-2013,27.39
18-Feb-2013,28.79
19-Feb-2013,29.8123
20-Feb-2013,29.48
21-Feb-2013,30.901
22-Feb-2013,29.28
23-Feb-2013,30.52
24-Feb-2013,30.25
25-Feb-2013,31.179
26-Feb-2013,30.4
27-Feb-2013,33.5
28-Feb-2013,34.878
01-Mar-2013,33.36
02-Mar-2013,34.1001
03-Mar-2013,36.35
04-Mar-2013,34.25
05-Mar-2013,47.5
06-Mar-2013,42.4927
07-Mar-2013,42
08-Mar-2013,46.0111
09-Mar-2013,46.5
10-Mar-2013,46.93
11-Mar-2013,45.0177
12-Mar-2013,46.8
13-Mar-2013,44.32
14-Mar-2013,47.25
15-Mar-2013,47.11
16-Mar-2013,46.9
17-Mar-2013,47.65
18-Mar-2013,57.76
19-Mar-2013,52.12
20-Mar-2013,73.8
21-Mar-2013,71.5
22-Mar-2013,70.25
23-Mar-2013,70.1
24-Mar-2013,73.888
25-Mar-2013,71.93
26-Mar-2013,88.9
27-Mar-2013,93.567
28-Mar-2013,88.8
29-Mar-2013,91
30-Mar-2013,92.5
31-Mar-2013,92.5
01-Apr-2013,108.73
02-Apr-2013,138.79
03-Apr-2013,117.34
04-Apr-2013,143.8
05-Apr-2013,142.4976
06-Apr-2013,142.1
07-Apr-2013,184
08-Apr-2013,237.99
09-Apr-2013,186.96
10-Apr-2013,123.401
11-Apr-2013,76.488
12-Apr-2013,124.9
13-Apr-2013,91
14-Apr-2013,91
15-Apr-2013,100
16-Apr-2013,85.6
17-Apr-2013,96.5
18-Apr-2013,93.9
19-Apr-2013,123.86
20-Apr-2013,125
21-Apr-2013,127.5
22-Apr-2013,136.081
23-Apr-2013,153.2002
24-Apr-2013,142.5
25-Apr-2013,135.601
26-Apr-2013,128
27-Apr-2013,137
28-Apr-2013,141.5
29-Apr-2013,139.109
30-Apr-2013,144.54
01-May-2013,105
02-May-2013,93.15
03-May-2013,103.3
04-May-2013,117.89
05-May-2013,120.95
06-May-2013,115.98
07-May-2013,113.95
08-May-2013,109.5615
09-May-2013,113.35
10-May-2013,115.4
11-May-2013,114.32
12-May-2013,115.68
13-May-2013,119
14-May-2013,114.985
15-May-2013,112
16-May-2013,124.49
17-May-2013,123.75
18-May-2013,123.32
19-May-2013,122.65
20-May-2013,122.5
21-May-2013,122.02
22-May-2013,125.67
23-May-2013,131.5
24-May-2013,126.7
25-May-2013,134.047
26-May-2013,132.61
27-May-2013,133.5
28-May-2013,129.9799
29-May-2013,130.9959
30-May-2013,132.3
31-May-2013,129.1995
01-Jun-2013,120.6029
02-Jun-2013,129.3
03-Jun-2013,120.5666
04-Jun-2013,122.4051
05-Jun-2013,121.42
06-Jun-2013,110.295
07-Jun-2013,107.8
08-Jun-2013,111.5
09-Jun-2013,104.9685
10-Jun-2013,108
11-Jun-2013,106.1
12-Jun-2013,109
13-Jun-2013,100
14-Jun-2013,103.9
15-Jun-2013,100
16-Jun-2013,100.5252
17-Jun-2013,99.9
18-Jun-2013,107.835
19-Jun-2013,111.97
20-Jun-2013,107.68
21-Jun-2013,109.09
22-Jun-2013,107.6839
23-Jun-2013,108.35
24-Jun-2013,103.8667
25-Jun-2013,104.4056
26-Jun-2013,103.89
27-Jun-2013,96.635
28-Jun-2013,95.853
29-Jun-2013,94.65
30-Jun-2013,90.998
01-Jul-2013,89.55
02-Jul-2013,87
03-Jul-2013,79.8
04-Jul-2013,67.8584
05-Jul-2013,80.04
06-Jul-2013,70.942
07-Jul-2013,77.64
08-Jul-2013,75
09-Jul-2013,78.589
10-Jul-2013,87.15
11-Jul-2013,87.9
12-Jul-2013,95.995
13-Jul-2013,94.75
14-Jul-2013,98
15-Jul-2013,97.01
16-Jul-2013,97.97
17-Jul-2013,97.05
18-Jul-2013,93.4108
19-Jul-2013,91.8775
20-Jul-2013,92
21-Jul-2013,91.788
22-Jul-2013,95.396
23-Jul-2013,91.99
24-Jul-2013,96.2
25-Jul-2013,96.3948
26-Jul-2013,97
27-Jul-2013,99
28-Jul-2013,101.042
29-Jul-2013,98.7
30-Jul-2013,104.9556
31-Jul-2013,104.19
01-Aug-2013,106.2
